genre,preview_url,preview_track,color,top,left,font_size,run_date
classic turkish pop,https://p.scdn.co/mp3-preview/662fbb17cb29baaeb8e7a6ea3b47d667c3025ba1,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 14)",14917px,555px,102%,20221119
st petersburg fl indie,https://p.scdn.co/mp3-preview/ba557ed15654d8f26a65b8b13414818431fc3d59,"e.g. Polyenso ""Pocket Knife Shadow""","rgb(158, 132, 42)",10835px,444px,100%,20221119
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(149, 136, 34)",8466px,521px,102%,20221119
mambo,https://p.scdn.co/mp3-preview/c31774f700aadde7f4a9e5332015804d50599981,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 69)",15566px,1011px,101%,20221119
wyoming indie,https://p.scdn.co/mp3-preview/eda7f967de68b52cf03ec17cf18d7ed4d21564e8,"e.g. The Lillingtons ""Black Hole In My Mind""","rgb(170, 124, 31)",9468px,461px,100%,20221119
swedish indie folk,https://p.scdn.co/mp3-preview/f4509b844e102e5c7149f47231c06598478b824e,"e.g. Kristofer Åström ""All Lovers Hell""","rgb(101, 159, 55)",14411px,542px,101%,20221119
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11954px,357px,100%,20221119
iskelma,https://p.scdn.co/mp3-preview/5b20aae96732b5d5774d6d61e6b2699a168c26f5,"e.g. Neljänsuora ""Mansikkaa ja valkoapilaa""","rgb(148, 138, 4)",9481px,682px,102%,20221119
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",17068px,904px,101%,20221119
ragtime,https://p.scdn.co/mp3-preview/a2a41987dd014b68a842bc80d147b2b71a073e70,"e.g. Scott Joplin ""The Entertainer""","rgb(92, 142, 178)",19167px,1052px,100%,20221119
audiophile vocal,https://p.scdn.co/mp3-preview/733ad673ef7af40047b623319d3c5dc687cd58f1,"e.g. Christy Baron ""Ain't No Sunshine""","rgb(68, 161, 8)",16722px,787px,100%,20221119
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",13399px,548px,101%,20221119
hardstyle,https://p.scdn.co/mp3-preview/cde0ad111079eede852a5d34f69e37fff34663e7,"e.g. Scabtik ""TMY""","rgb(229, 106, 45)",2665px,449px,102%,20221119
musica santomense,https://p.scdn.co/mp3-preview/1acd630729e6b865e10dc0c578d8fefb4aa11e4d,"e.g. Camilo Domingos ""Porque e Que e Assim""","rgb(184, 138, 20)",5733px,998px,100%,20221119
healing,https://p.scdn.co/mp3-preview/2c4baad5a7029bc97528fb70ccfb510d0ba264f0,"e.g. Parijat ""Hearts Awakening""","rgb(118, 59, 156)",15667px,182px,102%,20221119
worcester ma indie,https://p.scdn.co/mp3-preview/6a7aacbc35ffec81938b5453f23f11444352891e,"e.g. Day-Glow Foxes ""You're Gonna Hurt So Bad""","rgb(173, 121, 22)",8490px,467px,100%,20221119
